1065754539308879973,AmericaTeddyBullMoose,Teddy-BM,TeddyBM,BullMoose
1065754542630764674,AmericaTeddyRoughRider,Teddy-RR,TeddyRR,RoughRider
1065756643817705522,JapanTokugawa,Tokugawa,Tokugawa Leyasu,naval
1065811542446194759,ScythiaTomyris,Scythia,Tomyris,war
1065811529624199319,RomeTrajan,Rome,Trajan
1065754609093705838,EnglandVictoria,Victoria,naval
1065754572762648707,CanadaWilfrid,Canada,Wilfrid,Wilfrid-Laurier,WilfirLaurier,culture
1065754599077707807,DutchWilhelmina,Netherlands,Wilhelmina,Netherland,Dutch,naval
1065754586494808144,ChinaWuZetian,Wu-Zetian,Wu Zetian,Wu-Zetian,WuZetian
1065754589984469022,ChinaYongle,Yongle
1076186904799748178,EgyptPtolemaicCleopatra,Ptolemaic-Cleopatra,Cleopatra-P
1076186902098616422,MaliSundiataKeita,Sundiata-Keita,SundiataKeita,Sundiata,Sundiata-K
1076186907668648010,EgyptRamses,Ramses
1085884319907713087,KoreaSejong,Sejong,science
1085884322013249666,ByzantiumTheodora,Theodora,monumentality
1085884317135290379,GermanyLudwigII,Ludwig,LudwigII,Ludwig-II
1090727012710223932,EnglandVictoriaageofsteam,Victoria age of steam,Victoria-steam,Victoria-age-of-steam,Victoria-S,naval
1090727009396731914,NorwayHaraldHardradaVarangian,Harald-Varangian,Harald-V,Harald III,Harald-III
1090727017005195265,EnglandElizabethI,ElizabethI,Elizabeth,naval 
